payment_id,timestamp,currency,amount,amount_cad,channel,customer_segment,customer_risk_tier,sender_country,receiver_country,cross_border,sender_bic,receiver_bic,sender_id,receiver_id,payment_purpose,sanctions_flag,rule_high_value,rule_cb_high,rule_high_risk_country,date,rule_velocity,date_dt,near_threshold,rule_structuring,flagged
7362,2024-04-01 19:38:00,GBP,122940.69,211457.99,WIRE,Retail,Medium,IE,FR,1,WKVNZAMZ50S,NSGWMXWC4HM,10121,22560,FX Transfer,0,1,1,0,2024-04-01,0,2024-04-01,0,0,1
6237,2025-01-28 07:07:00,USD,194256.0,262245.6,ACH,Retail,Low,NO,CH,1,VDTHNZKTB80,EAKPSEE7BV5,10121,31427,Tax Payment,0,1,1,0,2025-01-28,0,2025-01-28,0,0,1
3757,2025-03-03 06:31:00,INR,11595266.0,185524.26,ACH,Private Banking,Low,TR,ES,1,IQMGMXOTKW0,GOSNCASOFKK,10121,36207,Vendor Settlement,0,1,1,0,2025-03-03,0,2025-03-03,0,0,1
5025,2025-05-20 09:05:00,INR,12237001.75,195792.03,SWIFT,SMB,High,SE,CA,1,VSKUSEFCMB9,KRMQITVK35Q,10121,20804,Invoice Payment,0,1,1,0,2025-05-20,0,2025-05-20,0,0,1
4004,2025-08-03 08:21:00,INR,3423450.19,54775.2,SWIFT,SMB,Medium,CA,US,1,KOZQESERJEU,ZFQSCAO8K7M,10122,34069,Loan Repayment,0,0,0,0,2025-08-03,0,2025-08-03,0,0,0
9417,2024-12-23 16:05:00,AUD,156042.52,140438.27,SWIFT,Retail,Low,NL,TR,1,WJQPSG4PSSP,HOHNUAR0RJ0,10123,25241,Invoice Payment,0,1,1,0,2024-12-23,0,2024-12-23,0,0,1
1965,2025-09-14 02:22:00,EUR,133942.91,196896.08,SEPA,Retail,Medium,TR,RU,1,FTOZCHLMA7V,YZWCUAWG3EM,10124,23683,Remittance,1,1,1,1,2025-09-14,0,2025-09-14,0,0,1
3481,2024-05-03 03:14:00,AUD,134953.65,121458.29,SWIFT,Retail,Low,ES,NZ,1,DZCAFRMEV3O,BTQSAE3B2E4,10125,23511,Invoice Payment,0,1,1,0,2024-05-03,0,2024-05-03,0,0,1
9295,2024-09-06 00:17:00,EUR,155455.56,228519.67,SWIFT,Corporate,Low,SG,AU,1,KERQESL374O,IICPAU28OVZ,10125,34425,FX Transfer,0,1,1,0,2024-09-06,0,2024-09-06,0,0,1
9753,2024-10-07 06:30:00,USD,172202.26,232473.05,SWIFT,Retail,Low,DE,GB,1,KVPSRU64KDR,CKKHUA315NK,10125,33875,FX Transfer,0,1,1,0,2024-10-07,0,2024-10-07,0,0,1
7716,2025-06-26 07:13:00,CAD,96317.96,96317.96,ACH,Retail,Low,CA,GB,1,HQAUIEUU2M1,HXZCESY7CPI,10125,27533,Vendor Settlement,0,0,1,0,2025-06-26,0,2025-06-26,1,0,1
2051,2024-04-05 14:50:00,INR,13619520.83,217912.33,ACH,Retail,High,IN,ES,1,BTNZIEY33NZ,RKJMHKB6KYT,10126,28432,Remittance,0,1,1,0,2024-04-05,0,2024-04-05,0,0,1
6317,2025-07-20 21:16:00,GBP,64655.19,111206.93,RTP,Retail,Medium,UA,UA,0,SQHXTRV8BI2,ALONCA8C49T,10126,32091,Payroll,0,1,0,1,2025-07-20,0,2025-07-20,0,0,1
8246,2024-11-27 15:02:00,CNY,502156.62,95409.76,SWIFT,Private Banking,Medium,SA,FR,1,RGNRCHH8BYX,SCQSSEA5WWZ,10127,28261,Vendor Settlement,0,0,1,0,2024-11-27,0,2024-11-27,1,0,1
155,2024-09-29 15:09:00,EUR,115296.61,169486.02,ACH,Corporate,Low,CA,JP,1,UAUDSAYFMFH,FIZZIT5BSLC,10128,30529,Tax Payment,0,1,1,0,2024-09-29,0,2024-09-29,0,0,1
4058,2024-04-02 03:10:00,GBP,54935.85,94489.66,SWIFT,Retail,Low,SA,FR,1,NUKSFR63BWK,JBCAUSSTWMP,10129,31354,Tax Payment,0,0,1,0,2024-04-02,0,2024-04-02,0,0,1
2545,2024-12-16 18:45:00,EUR,65307.94,96002.67,WIRE,Retail,Medium,HK,UA,1,CYLENOIA6K0,XCJLCA44C7I,10129,22174,Tax Payment,1,0,1,1,2024-12-16,0,2024-12-16,1,0,1
4470,2024-09-06 22:20:00,CAD,21001.77,21001.77,SWIFT,Retail,Low,ES,NL,1,DHIOIEIKMUS,IBJGUSWRQ02,10130,34813,Invoice Payment,0,0,0,0,2024-09-06,0,2024-09-06,0,0,0
7657,2025-02-08 14:02:00,JPY,16870984.74,185580.83,SWIFT,Retail,High,AE,ES,1,QNECIEE5VLL,OTJHCHG7G18,10135,37383,FX Transfer,0,1,1,0,2025-02-08,0,2025-02-08,0,0,1
4462,2024-11-26 01:24:00,EUR,91313.22,134230.43,SWIFT,Retail,Medium,CN,US,1,BPKWCAWN9Y2,EPBLUS0BIVH,10136,22957,Tax Payment,0,1,1,0,2024-11-26,0,2024-11-26,0,0,1
518,2024-10-04 16:03:00,CNY,660848.04,125561.13,WIRE,SMB,Low,RU,IT,1,LBMDCATUD53,YZIQCA8YNBF,10137,37041,Internal Transfer,0,1,1,0,2024-10-04,0,2024-10-04,0,0,1
1878,2024-07-04 18:24:00,JPY,3509875.7,38608.63,WIRE,Corporate,Low,IN,FR,1,PJNCNZV95TK,IFNYSAKUH0X,10138,28853,FX Transfer,0,0,0,0,2024-07-04,0,2024-07-04,0,0,0
9831,2024-08-25 14:08:00,INR,1673802.9,26780.85,SWIFT,Retail,Low,JP,US,1,TWKOUSE5XQ3,BZJMIN7F8KH,10138,36711,Loan Repayment,0,0,0,0,2024-08-25,0,2024-08-25,0,0,0
3803,2024-11-06 02:01:00,INR,3659400.65,58550.41,WIRE,Retail,Low,PL,SG,1,LRNFCHYUDNL,ITNJITZJ48S,10138,24003,Vendor Settlement,0,0,0,0,2024-11-06,0,2024-11-06,0,0,0
8130,2025-06-29 04:43:00,INR,7293454.96,116695.28,SEPA,Private Banking,Low,CH,JP,1,FNJXUABX4LX,YCYMINO507U,10138,38078,FX Transfer,0,1,1,0,2025-06-29,0,2025-06-29,0,0,1
4348,2024-06-25 20:12:00,CAD,80594.7,80594.7,ACH,Retail,Medium,AR,IN,1,ADLMAEY2N2S,TDDJRU21JQY,10140,30465,FX Transfer,0,0,1,0,2024-06-25,0,2024-06-25,0,0,1
7687,2025-01-13 21:21:00,INR,4766065.54,76257.05,ACH,Retail,Low,CA,SA,1,BCVNINYCXKP,OHHOFR3TCPW,10140,30118,FX Transfer,0,0,1,0,2025-01-13,0,2025-01-13,0,0,1
323,2025-05-21 19:04:00,EUR,176915.09,260065.18,ACH,Private Banking,Low,SE,ES,1,KYJQZA7H678,TVBRCAV3D2O,10141,24693,Remittance,0,1,1,0,2025-05-21,0,2025-05-21,0,0,1
9096,2024-08-18 15:10:00,CAD,140795.16,140795.16,SWIFT,Retail,Low,RU,GB,1,XSBJPLXRXTK,JVCHESMK7BF,10142,34967,Remittance,0,1,1,0,2024-08-18,0,2024-08-18,0,0,1
677,2025-06-11 04:44:00,INR,12693992.32,203103.88,WIRE,Retail,Low,NO,NL,1,OQCNGB7I1RI,SDMRAUMBYIZ,10142,26189,Loan Repayment,0,1,1,0,2025-06-11,0,2025-06-11,0,0,1
1397,2024-01-27 09:40:00,JPY,16069923.17,176769.15,SWIFT,Retail,Medium,AE,HK,1,XKWUZA8KF9B,VFCJINK0D5A,10143,20375,Invoice Payment,0,1,1,0,2024-01-27,0,2024-01-27,0,0,1
7697,2025-04-14 22:23:00,USD,16665.82,22498.86,SWIFT,Retail,Medium,ES,RU,1,YXKCCNWFTUD,DWYSIE2QUSF,10145,28674,Internal Transfer,0,0,0,1,2025-04-14,0,2025-04-14,0,0,1
1379,2025-03-01 16:55:00,USD,130077.07,175604.04,RTP,Retail,Medium,BR,MX,1,DNANSE6RXHJ,UZITUA38SGJ,10148,33432,Tax Payment,0,1,1,0,2025-03-01,0,2025-03-01,0,0,1
1634,2025-04-11 00:46:00,CAD,6983.41,6983.41,SWIFT,Retail,Low,AR,IN,1,CULUSG4NF6T,PMQBDEHVK54,10148,33055,Payroll,0,0,0,0,2025-04-11,0,2025-04-11,0,0,0
1089,2024-01-13 22:38:00,USD,5811.04,7844.9,RTP,Retail,Low,DK,AE,1,GPAZRUKN88E,VLSMDKWIV3D,10150,36191,Vendor Settlement,0,0,0,0,2024-01-13,0,2024-01-13,0,0,0
4121,2024-02-11 16:39:00,EUR,121482.22,178578.86,SWIFT,Retail,Low,AE,CH,1,RKZBIEHILNS,OMBQCNSI11V,10150,22054,Internal Transfer,0,1,1,0,2024-02-11,0,2024-02-11,0,0,1
6969,2024-07-18 02:08:00,AUD,19346.06,17411.45,WIRE,Retail,Low,CA,BR,1,KDKFUAVDSKP,NETYRU8XX2D,10150,27176,Vendor Settlement,0,0,0,0,2024-07-18,0,2024-07-18,0,0,0
1252,2024-10-23 13:39:00,AUD,63371.79,57034.61,SWIFT,SMB,Low,AR,SA,1,MMVOUS4MM2Z,FOPLUAJ87K0,10150,26966,Internal Transfer,0,0,0,0,2024-10-23,0,2024-10-23,0,0,0
2767,2025-01-01 22:05:00,CNY,1005006.75,190951.28,SWIFT,Retail,Medium,AU,IN,1,QQCGNZVJJY0,PHFXES3GUVG,10151,20386,Internal Transfer,0,1,1,0,2025-01-01,0,2025-01-01,0,0,1
241,2024-11-05 02:00:00,CNY,729081.18,138525.42,SWIFT,Retail,Low,SE,DK,1,BDIKINKFFXZ,JBRGUS46PG1,10153,28882,FX Transfer,0,1,1,0,2024-11-05,0,2024-11-05,0,0,1
2556,2025-07-25 23:10:00,CAD,67156.08,67156.08,SWIFT,Retail,Low,FR,SG,1,ATNCUALIV02,NPTRUS1TVPM,10153,34493,FX Transfer,0,0,0,0,2025-07-25,0,2025-07-25,0,0,0
4237,2024-02-03 08:36:00,EUR,140897.22,207118.91,ACH,Retail,Low,ES,PL,1,KKVZARERSQE,XGJFFR8I9RC,10154,24225,Tax Payment,0,1,1,0,2024-02-03,0,2024-02-03,0,0,1
3707,2025-09-30 09:56:00,JPY,8610732.67,94718.06,ACH,Retail,Low,SE,US,1,IFSUPL5MKW6,BKPYIEFJ5VW,10154,32345,Loan Repayment,0,0,1,0,2025-09-30,0,2025-09-30,0,0,1
8283,2024-08-14 12:11:00,INR,5499284.91,87988.56,ACH,Private Banking,Low,SA,GB,1,KOHHCNHXM9D,TCHHINZSNGV,10160,24003,Payroll,0,0,1,0,2024-08-14,0,2024-08-14,0,0,1
7284,2025-06-28 10:21:00,EUR,130259.22,191481.05,SWIFT,Retail,Medium,AU,PL,1,LHSLAEWSP7Y,IJGHSAF5D11,10160,33342,Remittance,0,1,1,0,2025-06-28,0,2025-06-28,0,0,1
5872,2025-04-13 20:30:00,CNY,35855.11,6812.47,SWIFT,Retail,Low,RU,NZ,1,LBIETRWAYCV,HBRCMXMM1QZ,10162,21935,Payroll,0,0,0,0,2025-04-13,0,2025-04-13,0,0,0
4434,2024-04-12 11:27:00,JPY,17525475.66,192780.23,ACH,Retail,High,IN,IT,1,SYZZAR93X5E,MYRECA26V7U,10163,31075,Tax Payment,0,1,1,0,2024-04-12,0,2024-04-12,0,0,1
7502,2024-04-19 06:23:00,AUD,2117.65,1905.89,SWIFT,Retail,Low,SA,ES,1,MEOYCAOWI5G,OZZDGBBNCOD,10165,25097,Internal Transfer,0,0,0,0,2024-04-19,0,2024-04-19,0,0,0
8770,2025-02-23 20:05:00,EUR,16174.18,23776.04,ACH,Corporate,Low,CH,MX,1,XHLPCAGCAVX,WHKTFRDIVYD,10166,29400,Invoice Payment,0,0,0,0,2025-02-23,0,2025-02-23,0,0,0
796,2024-01-04 06:27:00,USD,55468.98,74883.12,ACH,SMB,Low,AU,ES,1,GEUCAROKKH1,DYSQUA9FKIJ,10167,29514,FX Transfer,0,0,0,0,2024-01-04,0,2024-01-04,0,0,0
1023,2025-04-20 10:37:00,CNY,558412.74,106098.42,WIRE,Retail,Low,NL,NL,0,EFQGMXXEV1T,CMOTCNRAK4R,10167,22440,Invoice Payment,0,1,0,0,2025-04-20,0,2025-04-20,0,0,1
6378,2025-06-05 18:40:00,GBP,1215.41,2090.51,ACH,Retail,Medium,CH,PL,1,DUUBNLX710C,CHKYDE8S5UG,10167,34272,Remittance,0,0,0,0,2025-06-05,0,2025-06-05,0,0,0
11,2025-01-08 06:21:00,AUD,23312.1,20980.89,SWIFT,Retail,Low,AU,UA,1,EOAUIEXS7P5,VFGHNO1LT4C,10169,22330,Remittance,1,0,0,1,2025-01-08,0,2025-01-08,0,0,1
4793,2024-01-10 19:31:00,INR,10001005.57,160016.09,SWIFT,Retail,Low,PL,ZA,1,MCUVZAIDWCW,CUBSNLJPWH6,10170,31058,Invoice Payment,0,1,1,0,2024-01-10,0,2024-01-10,0,0,1
341,2024-08-22 12:33:00,EUR,132785.18,195194.21,RTP,Corporate,Low,ZA,SA,1,MTVCJPYEDBJ,QZZWDEW238I,10170,32179,Payroll,0,1,1,0,2024-08-22,0,2024-08-22,0,0,1
644,2025-03-15 03:26:00,INR,7932572.45,126921.16,SWIFT,Retail,Low,GB,JP,1,PBCZCHW37IG,ZXIYGB4WQA4,10170,23781,Loan Repayment,0,1,1,0,2025-03-15,0,2025-03-15,0,0,1
8817,2025-06-10 14:52:00,USD,146341.98,197561.67,ACH,SMB,Low,IN,AE,1,PSGUCADZ7L0,MBOOSE09EX5,10170,23853,Vendor Settlement,0,1,1,0,2025-06-10,0,2025-06-10,0,0,1
5358,2025-02-19 18:00:00,USD,141141.75,190541.36,SWIFT,SMB,Low,SG,ES,1,AVKASGUXAAH,PBHGNL2LY21,10173,23060,Internal Transfer,0,1,1,0,2025-02-19,0,2025-02-19,0,0,1
9481,2024-02-21 04:16:00,JPY,9370322.64,103073.55,RTP,SMB,Low,RU,HK,1,AMBDCHSIBL8,CHXFZADM6OL,10174,29709,Tax Payment,0,1,1,0,2024-02-21,0,2024-02-21,0,0,1
7105,2024-10-13 21:40:00,GBP,5548.34,9543.14,SWIFT,SMB,Low,US,SG,1,DYILARAMD71,HOJVSGNCETE,10175,20717,Vendor Settlement,0,0,0,0,2024-10-13,0,2024-10-13,0,0,0
1360,2024-06-12 06:17:00,CAD,15313.52,15313.52,SWIFT,SMB,Low,CH,JP,1,IGNDESA3ODW,WEAODE401YL,10176,33820,Tax Payment,0,0,0,0,2024-06-12,0,2024-06-12,0,0,0
9292,2024-08-18 21:43:00,AUD,28830.36,25947.32,WIRE,SMB,Low,HK,NZ,1,ZXLDCAF3V3L,HIGSZAZ0X6M,10178,25979,Vendor Settlement,0,0,0,0,2024-08-18,0,2024-08-18,0,0,0
9542,2025-07-15 21:02:00,JPY,11677905.6,128456.96,SWIFT,SMB,Low,CN,NZ,1,IWPNSE8ESQ2,JOYPNOIS0QA,10178,32897,Vendor Settlement,0,1,1,0,2025-07-15,0,2025-07-15,0,0,1
5240,2024-05-11 10:11:00,CAD,1410.05,1410.05,SWIFT,SMB,Low,MX,CA,1,MMNTSA4FTTR,DHCAAU6W1D1,10179,36320,FX Transfer,0,0,0,0,2024-05-11,0,2024-05-11,0,0,0
2896,2024-04-12 15:55:00,JPY,5479939.04,60279.33,SWIFT,SMB,Medium,PL,ZA,1,JEXHRUZ7KSU,OONSESR18IA,10180,20931,Payroll,0,0,0,0,2024-04-12,0,2024-04-12,0,0,0
3991,2024-12-23 17:56:00,CAD,96191.32,96191.32,ACH,SMB,Medium,IT,IT,0,UHYGBRM0BC4,OVAZMX2B6GK,10180,31330,Remittance,0,0,0,0,2024-12-23,0,2024-12-23,1,0,0
7079,2024-01-17 17:29:00,AUD,121952.27,109757.04,SWIFT,Retail,Low,IT,AR,1,ANFOUSM2UAN,DXWECHQ7TXH,10182,30433,Tax Payment,0,1,1,0,2024-01-17,0,2024-01-17,0,0,1
4564,2024-04-01 14:27:00,GBP,113750.34,195650.58,SWIFT,Retail,Low,TR,SE,1,AYJDDKGQJOB,QDEKCH6XYN5,10183,31535,FX Transfer,0,1,1,0,2024-04-01,0,2024-04-01,0,0,1
1431,2025-03-24 22:26:00,INR,2053824.6,32861.19,SWIFT,Retail,Low,SA,NL,1,PECPCAV691T,EXSPITE61VR,10185,29844,FX Transfer,0,0,0,0,2025-03-24,0,2025-03-24,0,0,0
5306,2025-05-15 15:55:00,CNY,890665.48,169226.44,ACH,Private Banking,Low,NO,BR,1,TKKXCHZX8FF,BELHCN8HH0Y,10185,34936,FX Transfer,0,1,1,0,2025-05-15,0,2025-05-15,0,0,1
7529,2024-02-20 11:46:00,GBP,61027.12,104966.65,SWIFT,Retail,Low,DE,AE,1,OBDDIEOLFLK,YMQWBRC3XXZ,10190,30285,FX Transfer,0,1,1,0,2024-02-20,0,2024-02-20,0,0,1
7841,2024-10-20 13:44:00,CAD,106389.53,106389.53,ACH,Retail,Medium,PL,UA,1,QCPTIEOT7NV,OHIRZAE1VSH,10190,24416,Invoice Payment,1,1,1,1,2024-10-20,0,2024-10-20,0,0,1
2569,2025-08-11 13:43:00,EUR,1743.05,2562.28,SWIFT,Retail,Medium,AE,SE,1,ZVLSGBRTOM8,CKAIUAR1CUQ,10190,37068,Remittance,0,0,0,0,2025-08-11,0,2025-08-11,0,0,0
1383,2025-01-24 04:54:00,USD,143916.09,194286.72,SWIFT,Retail,Low,BR,ZA,1,LTXJINTHXJU,BBHZUSOEXIZ,10191,30144,Remittance,0,1,1,0,2025-01-24,0,2025-01-24,0,0,1
7110,2025-01-24 09:57:00,EUR,177044.43,260255.31,WIRE,SMB,Low,RU,SA,1,DJMJHKTFN33,EQABCNJSS17,10191,25206,Internal Transfer,0,1,1,0,2025-01-24,0,2025-01-24,0,0,1
7544,2024-12-11 11:28:00,JPY,5143198.57,56575.18,ACH,Corporate,Low,CN,GB,1,SHFQIEYIKO0,KLQNRUORJWI,10193,20771,Internal Transfer,0,0,0,0,2024-12-11,0,2024-12-11,0,0,0
3299,2024-05-27 23:08:00,EUR,51369.1,75512.58,SEPA,SMB,High,MX,IE,1,APXVNLPMNP4,KZDHUSL2FEQ,10195,29211,Remittance,0,0,1,0,2024-05-27,0,2024-05-27,0,0,1
9087,2024-10-05 19:26:00,EUR,111728.74,164241.25,SEPA,Retail,Low,NO,US,1,DQTUNOB09U9,TIKBFRH2OK4,10195,37253,Payroll,0,1,1,0,2024-10-05,0,2024-10-05,0,0,1
5738,2025-04-23 16:04:00,JPY,9001954.92,99021.5,SWIFT,Retail,Low,SG,IE,1,MMBOCAKYCC8,RRUVNLH5X2Z,10196,29787,Internal Transfer,0,0,1,0,2025-04-23,0,2025-04-23,1,0,1
4523,2025-09-07 07:21:00,GBP,70936.68,122011.09,ACH,Retail,Medium,TR,NL,1,YLVURU72SF4,HNYRINX8UCD,10196,39475,Remittance,0,1,1,0,2025-09-07,0,2025-09-07,0,0,1
8546,2025-04-26 01:41:00,CAD,83362.3,83362.3,ACH,Retail,Low,IN,MX,1,FNLGDKJP3VV,YMVZBRXYY10,10197,39746,Internal Transfer,0,0,1,0,2025-04-26,0,2025-04-26,0,0,1
6892,2024-07-23 15:28:00,CAD,102227.22,102227.22,SWIFT,Retail,Low,SA,GB,1,WIVMES16TOT,ONUXSA5BTR4,10198,29560,Remittance,0,1,1,0,2024-07-23,0,2024-07-23,0,0,1
9841,2024-06-25 10:35:00,JPY,5970519.97,65675.72,SWIFT,Corporate,Low,SA,ZA,1,IQUHMXH4YI3,KBGWJPXY9OU,10201,36323,Vendor Settlement,0,0,0,0,2024-06-25,0,2024-06-25,0,0,0
2448,2025-03-17 13:08:00,AUD,40019.07,36017.16,SWIFT,Retail,Low,ES,US,1,FCBFZASC9UX,NBCIDKKA9RS,10202,27948,Loan Repayment,0,0,0,0,2025-03-17,0,2025-03-17,0,0,0
8644,2024-01-16 11:42:00,EUR,168568.51,247795.71,SEPA,Retail,Low,MX,SE,1,ENCNAUA6XRW,BRYRCAX5I5V,10204,21545,Invoice Payment,0,1,1,0,2024-01-16,0,2024-01-16,0,0,1
1020,2024-11-08 05:09:00,GBP,54236.89,93287.45,SWIFT,Retail,Low,FR,AU,1,KGCENZB1KKF,PCLQCALJPG7,10204,25685,Internal Transfer,0,0,1,0,2024-11-08,0,2024-11-08,0,0,1
866,2024-01-02 01:32:00,CAD,135079.65,135079.65,RTP,Retail,Low,DK,MX,1,OQRTGBUA4S0,RDRTSA6068J,10207,38928,Payroll,0,1,1,0,2024-01-02,0,2024-01-02,0,0,1
8601,2025-08-20 23:10:00,USD,116346.16,157067.32,ACH,SMB,Medium,SE,AR,1,UCLDAUX7ORQ,BTVVUS7NP1Q,10208,33393,FX Transfer,0,1,1,0,2025-08-20,0,2025-08-20,0,0,1
1174,2024-07-01 07:40:00,CAD,93988.95,93988.95,SWIFT,Retail,Low,AR,AU,1,AQGIJPFNGX8,RONJSACILFV,10211,24089,FX Transfer,0,0,1,0,2024-07-01,0,2024-07-01,0,0,1
2462,2024-03-09 20:22:00,EUR,170338.22,250397.18,WIRE,Retail,Medium,TR,PL,1,YZFJARE56HN,QNOYSG8NQKQ,10213,27206,Internal Transfer,0,1,1,0,2024-03-09,0,2024-03-09,0,0,1
1627,2024-08-21 07:33:00,EUR,17488.33,25707.85,SWIFT,Retail,Low,UA,CA,1,NZYFJPQS5V6,RBTZDEQ8J7J,10214,36047,Vendor Settlement,0,0,0,0,2024-08-21,0,2024-08-21,0,0,0
7715,2025-01-29 05:01:00,CAD,135762.91,135762.91,SWIFT,Corporate,Low,IN,IE,1,FSDKCATEA34,WNKLRUC6FO8,10215,38126,Loan Repayment,0,1,1,0,2025-01-29,0,2025-01-29,0,0,1
8913,2024-10-25 10:59:00,EUR,107194.14,157575.39,ACH,Retail,Low,SE,TR,1,NQAGNZFJB7Z,JGKBINU0LSM,10216,33286,Loan Repayment,0,1,1,0,2024-10-25,0,2024-10-25,0,0,1
746,2025-09-23 21:53:00,JPY,2603963.01,28643.59,ACH,Retail,Medium,DK,ES,1,RZHVSE11HVA,LDCMRUOA3K3,10216,36861,FX Transfer,0,0,0,0,2025-09-23,0,2025-09-23,0,0,0
1674,2025-04-11 12:40:00,GBP,106902.81,183872.83,ACH,Retail,High,SA,HK,1,QGSETRXVAFA,YDCHRURKJFG,10219,26648,Tax Payment,0,1,1,0,2025-04-11,0,2025-04-11,0,0,1
6844,2024-05-15 07:02:00,AUD,1259.64,1133.68,SWIFT,Retail,Low,MX,IT,1,KKDZAE04VVZ,TBIANO0HFNG,10220,32338,Vendor Settlement,0,0,0,0,2024-05-15,0,2024-05-15,0,0,0
6028,2024-08-11 09:21:00,GBP,725.4,1247.69,WIRE,SMB,Low,BR,DK,1,FVBYFR7AR8P,ZYHFITWDJFL,10221,26280,Remittance,0,0,0,0,2024-08-11,0,2024-08-11,0,0,0
1484,2024-02-14 23:14:00,AUD,40655.75,36590.18,SWIFT,SMB,Low,NL,SG,1,SMTHGB0ZNZ5,ZBPBCALIKKP,10225,24806,Invoice Payment,0,0,0,0,2024-02-14,0,2024-02-14,0,0,0
2158,2024-07-28 00:13:00,AUD,49204.37,44283.93,WIRE,Retail,Medium,CN,NO,1,ICYZSAO75YR,KNVMNL4N5J1,10225,26247,Internal Transfer,0,0,0,0,2024-07-28,0,2024-07-28,0,0,0
4834,2024-01-06 11:40:00,CAD,28690.45,28690.45,SWIFT,Retail,Medium,DK,UA,1,VKXMITXFKB2,OPHGCAZRUIC,10226,24641,Tax Payment,0,0,0,1,2024-01-06,0,2024-01-06,0,0,1
9649,2025-08-05 15:08:00,INR,12034941.4,192559.06,ACH,Private Banking,Low,TR,GB,1,WYRENO0Z5UM,OIMFAR6KLLG,10226,33779,Invoice Payment,0,1,1,0,2025-08-05,0,2025-08-05,0,0,1
3910,2024-09-04 18:59:00,JPY,2847726.35,31324.99,SWIFT,Retail,Medium,SG,FR,1,UXCVDKIH22X,JXNLSGAY3QB,10228,32502,Tax Payment,0,0,0,0,2024-09-04,0,2024-09-04,0,0,0
5342,2024-11-11 10:35:00,AUD,46463.47,41817.12,ACH,Corporate,Low,PL,ES,1,FTZXUA3ROCS,QMPOUS37RJD,10228,38698,Vendor Settlement,0,0,0,0,2024-11-11,0,2024-11-11,0,0,0
7595,2025-05-20 22:26:00,JPY,4957700.43,54534.7,ACH,Retail,Low,DE,IT,1,YZSZZAT008M,GNIUITNEREY,10229,25777,Invoice Payment,0,0,0,0,2025-05-20,0,2025-05-20,0,0,0
9139,2024-11-30 16:27:00,INR,6607525.38,105720.41,SWIFT,SMB,Low,SG,SA,1,ZRLCDENGB3N,JBOETRZRPPT,10231,28197,Remittance,0,1,1,0,2024-11-30,0,2024-11-30,0,0,1
4218,2025-08-21 18:51:00,CAD,23775.54,23775.54,WIRE,Retail,Low,NL,US,1,UVCDAEB33JF,TJLBIEUSJA2,10231,30719,Remittance,0,0,0,0,2025-08-21,0,2025-08-21,0,0,0
6726,2025-02-01 19:41:00,USD,20915.3,28235.66,SWIFT,Retail,Medium,PL,FR,1,FSZWCN3WS26,SRBZRUEUWKW,10232,36816,Internal Transfer,0,0,0,0,2025-02-01,0,2025-02-01,0,0,0
7411,2025-07-21 16:07:00,AUD,87090.85,78381.77,SWIFT,Retail,High,HK,BR,1,YHAUUSYTHDR,CZIOFR1GR68,10232,35914,Loan Repayment,0,0,1,0,2025-07-21,0,2025-07-21,0,0,1
1489,2024-05-29 14:59:00,AUD,143888.42,129499.58,ACH,Retail,Low,NO,CN,1,UORTIEQEEAY,MIJBMXIMFVK,10233,20196,Loan Repayment,0,1,1,0,2024-05-29,0,2024-05-29,0,0,1
5941,2025-06-21 22:53:00,JPY,3744709.86,41191.81,SWIFT,Retail,Low,DE,SG,1,WYYYSG4JOCL,CXDKARUJJ9B,10233,37337,Remittance,0,0,0,0,2025-06-21,0,2025-06-21,0,0,0
7833,2024-05-16 12:55:00,GBP,46711.45,80343.69,SWIFT,Retail,Low,FR,PL,1,YDWMESIZFLX,TUCMNZQTH9I,10234,35702,Payroll,0,0,1,0,2024-05-16,0,2024-05-16,0,0,1
7806,2024-07-23 09:25:00,EUR,33466.28,49195.43,SWIFT,SMB,Low,BR,TR,1,ZZKLJP820RM,CFVBDKF9CYW,10235,24766,Vendor Settlement,0,0,0,0,2024-07-23,0,2024-07-23,0,0,0
2981,2024-11-30 02:12:00,AUD,117026.41,105323.77,ACH,Retail,Medium,DE,PL,1,DTTAUARADDH,AOIANOHL2PC,10238,24450,Internal Transfer,0,1,1,0,2024-11-30,0,2024-11-30,0,0,1
529,2024-12-31 21:23:00,GBP,90733.35,156061.36,SWIFT,SMB,High,GB,TR,1,UBERNLZSMGN,HPHWINTFL8X,10238,27112,Vendor Settlement,0,1,1,0,2024-12-31,0,2024-12-31,0,0,1
2979,2024-11-24 15:26:00,INR,12621387.46,201942.2,SWIFT,Retail,Medium,NZ,BR,1,XFZHARG5LBV,JRJUHKO6BYS,10239,24687,Internal Transfer,0,1,1,0,2024-11-24,0,2024-11-24,0,0,1
266,2024-12-29 04:59:00,USD,107920.78,145693.05,ACH,SMB,Medium,NZ,ZA,1,VWGUAELV96G,OECXSAHMDFZ,10239,33804,Vendor Settlement,0,1,1,0,2024-12-29,0,2024-12-29,0,0,1
6003,2025-08-17 09:38:00,EUR,95588.71,140515.4,WIRE,Retail,Low,CH,BR,1,ZYUBESM0RB9,EOWCIEGOYSA,10239,26176,Remittance,0,1,1,0,2025-08-17,0,2025-08-17,0,0,1
2643,2024-01-06 16:25:00,JPY,862221.26,9484.43,SWIFT,SMB,Medium,IE,AU,1,WJLYINZM1TO,OPOSDEPDHOE,10243,22892,Loan Repayment,0,0,0,0,2024-01-06,0,2024-01-06,0,0,0
